location,variant,year,num_sequences,num_sequences_total,perc_sequences
Denmark,B.1.221,2021,1751,280088,0.625160664
Denmark,B.1.258,2021,2360,280088,0.842592328
Denmark,B.1.367,2021,0,280088,0
Denmark,B.1.620,2021,0,280088,0
Denmark,Beta,2021,130,280088,0.046413984
Denmark,Delta,2021,156694,280088,55.94456028
Denmark,Epsilon,2021,37,280088,0.013210134
Denmark,Eta,2021,10,280088,0.003570306
Denmark,Gamma,2021,67,280088,0.023921053
Denmark,Iota,2021,8,280088,0.002856245
Denmark,Kappa,2021,28,280088,0.009996858
Denmark,Lambda,2021,9,280088,0.003213276
Denmark,Mu,2021,12,280088,0.004284368
Denmark,Omicron,2021,4823,280088,1.721958813
Denmark,S:677H.Robin1,2021,0,280088,0
Denmark,S:677P.Pelican,2021,0,280088,0
Denmark,non_who,2021,27268,280088,9.735511696
Denmark,others,2021,4294,280088,1.5330896
Djibouti,Alpha,2021,80,364,21.97802198
Djibouti,B.1.1.277,2021,0,364,0
Djibouti,B.1.1.302,2021,0,364,0
Djibouti,B.1.1.519,2021,0,364,0
Djibouti,B.1.160,2021,1,364,0.274725275
Djibouti,B.1.177,2021,0,364,0
Djibouti,B.1.221,2021,0,364,0
Djibouti,B.1.258,2021,0,364,0
Djibouti,B.1.367,2021,0,364,0
Djibouti,B.1.620,2021,0,364,0
Djibouti,Beta,2021,131,364,35.98901099
Djibouti,Delta,2021,60,364,16.48351648
Djibouti,Epsilon,2021,0,364,0
Djibouti,Eta,2021,1,364,0.274725275
Djibouti,Gamma,2021,0,364,0
Djibouti,Iota,2021,0,364,0
Djibouti,Kappa,2021,0,364,0
Djibouti,Lambda,2021,0,364,0
Djibouti,Mu,2021,0,364,0
Djibouti,Omicron,2021,0,364,0
Djibouti,S:677H.Robin1,2021,0,364,0
Djibouti,S:677P.Pelican,2021,0,364,0
Djibouti,non_who,2021,46,364,12.63736264
Djibouti,others,2021,45,364,12.36263736
Dominican Republic,Alpha,2021,20,745,2.684563758
Dominican Republic,B.1.1.277,2021,0,745,0
Dominican Republic,B.1.1.302,2021,0,745,0
Dominican Republic,B.1.1.519,2021,0,745,0
Dominican Republic,B.1.160,2021,0,745,0
Dominican Republic,B.1.177,2021,1,745,0.134228188
Dominican Republic,B.1.221,2021,0,745,0
Dominican Republic,B.1.258,2021,0,745,0
Dominican Republic,B.1.367,2021,0,745,0
Dominican Republic,B.1.620,2021,0,745,0
Dominican Republic,Beta,2021,0,745,0
Dominican Republic,Delta,2021,133,745,17.85234899
Dominican Republic,Epsilon,2021,1,745,0.134228188
Dominican Republic,Eta,2021,0,745,0
Dominican Republic,Gamma,2021,58,745,7.785234899
Dominican Republic,Iota,2021,30,745,4.026845638
Dominican Republic,Kappa,2021,0,745,0
Dominican Republic,Lambda,2021,6,745,0.805369128
Dominican Republic,Mu,2021,125,745,16.77852349
Dominican Republic,Omicron,2021,0,745,0
Dominican Republic,S:677H.Robin1,2021,0,745,0
Dominican Republic,S:677P.Pelican,2021,0,745,0
Dominican Republic,non_who,2021,186,745,24.96644295
Dominican Republic,others,2021,185,745,24.83221477
Ecuador,Alpha,2021,262,3717,7.048695184
Ecuador,B.1.1.277,2021,0,3717,0
Ecuador,B.1.1.302,2021,0,3717,0
Ecuador,B.1.1.519,2021,0,3717,0
Ecuador,B.1.160,2021,75,3717,2.017756255
Ecuador,B.1.177,2021,0,3717,0
Ecuador,B.1.221,2021,0,3717,0
Ecuador,B.1.258,2021,0,3717,0
Ecuador,B.1.367,2021,0,3717,0
Ecuador,B.1.620,2021,0,3717,0
Ecuador,Beta,2021,0,3717,0
Ecuador,Delta,2021,1218,3717,32.76836158
Ecuador,Epsilon,2021,0,3717,0
Ecuador,Eta,2021,0,3717,0
Ecuador,Gamma,2021,309,3717,8.313155771
Ecuador,Iota,2021,413,3717,11.11111111
Ecuador,Kappa,2021,0,3717,0
Ecuador,Lambda,2021,297,3717,7.99031477
Ecuador,Mu,2021,483,3717,12.99435028
Ecuador,Omicron,2021,29,3717,0.780199085
Ecuador,S:677H.Robin1,2021,0,3717,0
Ecuador,S:677P.Pelican,2021,0,3717,0
Ecuador,non_who,2021,353,3717,9.496906107
Ecuador,others,2021,278,3717,7.479149852
Egypt,Alpha,2021,29,1145,2.532751092
Egypt,B.1.1.277,2021,0,1145,0
Egypt,B.1.1.302,2021,0,1145,0
Egypt,B.1.1.519,2021,0,1145,0
Egypt,B.1.160,2021,0,1145,0
Egypt,B.1.177,2021,0,1145,0
Egypt,B.1.221,2021,0,1145,0
Egypt,B.1.258,2021,0,1145,0
Egypt,B.1.367,2021,0,1145,0
Egypt,B.1.620,2021,0,1145,0
Egypt,Beta,2021,0,1145,0
Egypt,Delta,2021,151,1145,13.18777293
Egypt,Epsilon,2021,0,1145,0
Egypt,Eta,2021,0,1145,0
Egypt,Gamma,2021,0,1145,0
Egypt,Iota,2021,0,1145,0
Egypt,Kappa,2021,0,1145,0
Egypt,Lambda,2021,0,1145,0
Egypt,Mu,2021,0,1145,0
Egypt,Omicron,2021,1,1145,0.087336245
Egypt,S:677H.Robin1,2021,0,1145,0
Egypt,S:677P.Pelican,2021,0,1145,0
Egypt,non_who,2021,482,1145,42.09606987
Egypt,others,2021,482,1145,42.09606987
Estonia,Alpha,2021,3218,8728,36.86984418
Estonia,B.1.1.277,2021,0,8728,0
Estonia,B.1.1.302,2021,0,8728,0
Estonia,B.1.1.519,2021,0,8728,0
Estonia,B.1.160,2021,3,8728,0.034372136
Estonia,B.1.177,2021,231,8728,2.646654445
Estonia,B.1.221,2021,117,8728,1.340513291
Estonia,B.1.258,2021,128,8728,1.466544455
Estonia,B.1.367,2021,0,8728,0
Estonia,B.1.620,2021,0,8728,0
Estonia,Beta,2021,37,8728,0.423923006
Estonia,Delta,2021,3545,8728,40.61640697
Estonia,Epsilon,2021,0,8728,0
Estonia,Eta,2021,0,8728,0
Estonia,Gamma,2021,0,8728,0
Estonia,Iota,2021,0,8728,0
Estonia,Kappa,2021,0,8728,0
Estonia,Lambda,2021,0,8728,0
Estonia,Mu,2021,0,8728,0
Estonia,Omicron,2021,0,8728,0
Estonia,S:677H.Robin1,2021,0,8728,0
Estonia,S:677P.Pelican,2021,0,8728,0
Estonia,non_who,2021,964,8728,11.04491292
Estonia,others,2021,485,8728,5.556828598
Ethiopia,Alpha,2021,33,560,5.892857143
Ethiopia,B.1.1.277,2021,0,560,0
Ethiopia,B.1.1.302,2021,0,560,0
Ethiopia,B.1.1.519,2021,0,560,0
Ethiopia,B.1.160,2021,0,560,0
Ethiopia,B.1.177,2021,0,560,0
Ethiopia,B.1.221,2021,0,560,0
Ethiopia,B.1.258,2021,0,560,0
Ethiopia,B.1.367,2021,0,560,0
Ethiopia,B.1.620,2021,0,560,0
Ethiopia,Beta,2021,4,560,0.714285714
Ethiopia,Delta,2021,431,560,76.96428571
Ethiopia,Epsilon,2021,0,560,0
Ethiopia,Eta,2021,0,560,0
Ethiopia,Gamma,2021,0,560,0
Ethiopia,Iota,2021,0,560,0
Ethiopia,Kappa,2021,0,560,0
Ethiopia,Lambda,2021,0,560,0
Ethiopia,Mu,2021,0,560,0
Ethiopia,Omicron,2021,0,560,0
Ethiopia,S:677H.Robin1,2021,0,560,0
Ethiopia,S:677P.Pelican,2021,0,560,0
Ethiopia,non_who,2021,46,560,8.214285714
Ethiopia,others,2021,46,560,8.214285714
Fiji,Alpha,2021,6,523,1.147227533
Fiji,B.1.1.277,2021,0,523,0
Fiji,B.1.1.302,2021,0,523,0
Fiji,B.1.1.519,2021,0,523,0
Fiji,B.1.160,2021,0,523,0
Fiji,B.1.177,2021,0,523,0
Fiji,B.1.221,2021,0,523,0
Fiji,B.1.258,2021,0,523,0
Fiji,B.1.367,2021,0,523,0
Fiji,B.1.620,2021,0,523,0
Fiji,Beta,2021,0,523,0
Fiji,Delta,2021,511,523,97.70554493
Fiji,Epsilon,2021,0,523,0
Fiji,Eta,2021,0,523,0
Fiji,Gamma,2021,0,523,0
Fiji,Iota,2021,0,523,0
Fiji,Kappa,2021,0,523,0
Fiji,Lambda,2021,0,523,0
Fiji,Mu,2021,0,523,0
Fiji,Omicron,2021,0,523,0
Fiji,S:677H.Robin1,2021,0,523,0
Fiji,S:677P.Pelican,2021,0,523,0
Fiji,non_who,2021,3,523,0.573613767
Fiji,others,2021,3,523,0.573613767
Finland,Alpha,2021,6797,23965,28.36219487
Finland,B.1.1.277,2021,0,23965,0
Finland,B.1.1.302,2021,1,23965,0.004172752
Finland,B.1.1.519,2021,8,23965,0.033382015
Finland,B.1.160,2021,212,23965,0.884623409
Finland,B.1.177,2021,654,23965,2.728979762
Finland,B.1.221,2021,27,23965,0.112664302
Finland,B.1.258,2021,381,23965,1.589818485
Finland,B.1.367,2021,0,23965,0
Finland,B.1.620,2021,4,23965,0.016691008
Finland,Beta,2021,1212,23965,5.057375339
Finland,Delta,2021,10516,23965,43.88065929
Finland,Epsilon,2021,2,23965,0.008345504
Finland,Eta,2021,7,23965,0.029209264
Finland,Gamma,2021,19,23965,0.079282287
Finland,Iota,2021,0,23965,0
Finland,Kappa,2021,11,23965,0.045900271
Finland,Lambda,2021,0,23965,0
Finland,Mu,2021,5,23965,0.02086376
Finland,Omicron,2021,0,23965,0
Finland,S:677H.Robin1,2021,0,23965,0
Finland,S:677P.Pelican,2021,0,23965,0
Finland,non_who,2021,2698,23965,11.25808471
Finland,others,2021,1411,23965,5.887752973
France,Alpha,2021,32641,152668,21.38038096
France,B.1.1.277,2021,0,152668,0
France,B.1.1.302,2021,0,152668,0
France,B.1.1.519,2021,44,152668,0.028820709
France,B.1.160,2021,3161,152668,2.070505934
France,B.1.177,2021,1650,152668,1.080776587
France,B.1.221,2021,179,152668,0.117247884
France,B.1.258,2021,225,152668,0.147378626
France,B.1.367,2021,33,152668,0.021615532
France,B.1.620,2021,136,152668,0.089082191
France,Beta,2021,6176,152668,4.045379516
France,Delta,2021,93688,152668,61.36714963
France,Epsilon,2021,9,152668,0.005895145
France,Eta,2021,715,152668,0.468336521
France,Gamma,2021,1095,152668,0.717242644
France,Iota,2021,8,152668,0.005240129
France,Kappa,2021,15,152668,0.009825242
France,Lambda,2021,67,152668,0.04388608
France,Mu,2021,25,152668,0.016375403
France,Omicron,2021,749,152668,0.490607069
France,S:677H.Robin1,2021,0,152668,0
France,S:677P.Pelican,2021,0,152668,0
France,non_who,2021,8740,152668,5.724840831
France,others,2021,3312,152668,2.169413368
Gambia,Alpha,2021,65,518,12.54826255
Gambia,B.1.1.277,2021,0,518,0
Gambia,B.1.1.302,2021,0,518,0
Gambia,B.1.1.519,2021,0,518,0
Gambia,B.1.160,2021,0,518,0
Gambia,B.1.177,2021,0,518,0
Gambia,B.1.221,2021,0,518,0
Gambia,B.1.258,2021,0,518,0
Gambia,B.1.367,2021,0,518,0
Gambia,B.1.620,2021,0,518,0
Gambia,Beta,2021,0,518,0
Gambia,Delta,2021,324,518,62.54826255
Gambia,Epsilon,2021,0,518,0
Gambia,Eta,2021,1,518,0.193050193
Gambia,Gamma,2021,0,518,0
Gambia,Iota,2021,0,518,0
Gambia,Kappa,2021,0,518,0
Gambia,Lambda,2021,0,518,0
Gambia,Mu,2021,0,518,0
Gambia,Omicron,2021,0,518,0
Gambia,S:677H.Robin1,2021,0,518,0
Gambia,S:677P.Pelican,2021,0,518,0
Gambia,non_who,2021,64,518,12.35521236
Gambia,others,2021,64,518,12.35521236
Georgia,Alpha,2021,101,861,11.73054588
Georgia,B.1.1.277,2021,0,861,0
Georgia,B.1.1.302,2021,0,861,0
Georgia,B.1.1.519,2021,0,861,0
Georgia,B.1.160,2021,0,861,0
Georgia,B.1.177,2021,1,861,0.116144019
Georgia,B.1.221,2021,0,861,0
Georgia,B.1.258,2021,1,861,0.116144019
Georgia,B.1.367,2021,0,861,0
Georgia,B.1.620,2021,0,861,0
Georgia,Beta,2021,1,861,0.116144019
Georgia,Delta,2021,632,861,73.40301974
Georgia,Epsilon,2021,0,861,0
Georgia,Eta,2021,0,861,0
Georgia,Gamma,2021,0,861,0
Georgia,Iota,2021,1,861,0.116144019
Georgia,Kappa,2021,0,861,0
Georgia,Lambda,2021,0,861,0
Georgia,Mu,2021,0,861,0
Georgia,Omicron,2021,46,861,5.342624855
Georgia,S:677H.Robin1,2021,0,861,0
Georgia,S:677P.Pelican,2021,0,861,0
Georgia,non_who,2021,40,861,4.645760743
Georgia,others,2021,38,861,4.413472706
Germany,Alpha,2021,104127,344682,30.20958449
Germany,B.1.1.277,2021,3,344682,0.000870367
Germany,B.1.1.302,2021,0,344682,0
Germany,B.1.1.519,2021,195,344682,0.056573885
Germany,B.1.160,2021,1735,344682,0.50336252
Germany,B.1.177,2021,8597,344682,2.494183044
Germany,B.1.221,2021,1944,344682,0.56399812
Germany,B.1.258,2021,2892,344682,0.83903424
Germany,B.1.367,2021,12,344682,0.00348147
Germany,B.1.620,2021,59,344682,0.017117227
Germany,Beta,2021,2303,344682,0.668152094
Germany,Delta,2021,185698,344682,53.8751661
Germany,Epsilon,2021,9,344682,0.002611102
Germany,Eta,2021,677,344682,0.196412926
Germany,Gamma,2021,858,344682,0.248925096
Germany,Iota,2021,38,344682,0.011024655
Germany,Kappa,2021,105,344682,0.030462861
Germany,Lambda,2021,102,344682,0.029592494
Germany,Mu,2021,17,344682,0.004932082
Germany,Omicron,2021,2270,344682,0.658578052
Germany,S:677H.Robin1,2021,0,344682,0
Germany,S:677P.Pelican,2021,0,344682,0
Germany,non_who,2021,24239,344682,7.032279028
Germany,others,2021,8802,344682,2.553658154
Ghana,Alpha,2021,448,2560,17.5
Ghana,B.1.1.277,2021,0,2560,0
Ghana,B.1.1.302,2021,0,2560,0
Ghana,B.1.1.519,2021,0,2560,0
Ghana,B.1.160,2021,0,2560,0
Ghana,B.1.177,2021,6,2560,0.234375
Ghana,B.1.221,2021,0,2560,0
Ghana,B.1.258,2021,0,2560,0
Ghana,B.1.367,2021,0,2560,0
Ghana,B.1.620,2021,2,2560,0.078125
Ghana,Beta,2021,26,2560,1.015625
Ghana,Delta,2021,1020,2560,39.84375
Ghana,Epsilon,2021,0,2560,0
Ghana,Eta,2021,76,2560,2.96875
Ghana,Gamma,2021,1,2560,0.0390625
Ghana,Iota,2021,3,2560,0.1171875
Ghana,Kappa,2021,11,2560,0.4296875
Ghana,Lambda,2021,0,2560,0
Ghana,Mu,2021,0,2560,0
Ghana,Omicron,2021,83,2560,3.2421875
Ghana,S:677H.Robin1,2021,0,2560,0
Ghana,S:677P.Pelican,2021,0,2560,0
Ghana,non_who,2021,446,2560,17.421875
Ghana,others,2021,438,2560,17.109375
Greece,Alpha,2021,5659,12854,44.02520616
Greece,B.1.1.277,2021,0,12854,0
Greece,B.1.1.302,2021,0,12854,0
Greece,B.1.1.519,2021,0,12854,0
Greece,B.1.160,2021,3,12854,0.023339038
Greece,B.1.177,2021,336,12854,2.613972304
Greece,B.1.221,2021,75,12854,0.583475961
Greece,B.1.258,2021,22,12854,0.171152948
Greece,B.1.367,2021,0,12854,0
Greece,B.1.620,2021,0,12854,0
Greece,Beta,2021,59,12854,0.459001089
Greece,Delta,2021,4124,12854,32.08339816
Greece,Epsilon,2021,0,12854,0
Greece,Eta,2021,2,12854,0.015559359
Greece,Gamma,2021,1,12854,0.007779679
Greece,Iota,2021,0,12854,0
Greece,Kappa,2021,1,12854,0.007779679
Greece,Lambda,2021,0,12854,0
Greece,Mu,2021,0,12854,0
Greece,Omicron,2021,2,12854,0.015559359
Greece,S:677H.Robin1,2021,0,12854,0
Greece,S:677P.Pelican,2021,0,12854,0
Greece,non_who,2021,1503,12854,11.69285825
Greece,others,2021,1067,12854,8.300918002
Guatemala,Alpha,2021,18,1703,1.056958309
Guatemala,B.1.1.277,2021,0,1703,0
Guatemala,B.1.1.302,2021,0,1703,0
Guatemala,B.1.1.519,2021,7,1703,0.411039342
Guatemala,B.1.160,2021,0,1703,0
Guatemala,B.1.177,2021,0,1703,0
Guatemala,B.1.221,2021,0,1703,0
Guatemala,B.1.258,2021,0,1703,0
Guatemala,B.1.367,2021,0,1703,0
Guatemala,B.1.620,2021,0,1703,0
Guatemala,Beta,2021,1,1703,0.058719906
Guatemala,Delta,2021,691,1703,40.57545508
Guatemala,Epsilon,2021,17,1703,0.998238403
Guatemala,Eta,2021,0,1703,0
Guatemala,Gamma,2021,45,1703,2.642395772
Guatemala,Iota,2021,4,1703,0.234879624
Guatemala,Kappa,2021,0,1703,0
Guatemala,Lambda,2021,3,1703,0.176159718
Guatemala,Mu,2021,4,1703,0.234879624
Guatemala,Omicron,2021,0,1703,0
Guatemala,S:677H.Robin1,2021,0,1703,0
Guatemala,S:677P.Pelican,2021,3,1703,0.176159718
Guatemala,non_who,2021,460,1703,27.01115678
Guatemala,others,2021,450,1703,26.42395772
Hong Kong,Alpha,2021,62,1659,3.737191079
Hong Kong,B.1.1.277,2021,0,1659,0
Hong Kong,B.1.1.302,2021,0,1659,0
Hong Kong,B.1.1.519,2021,0,1659,0
Hong Kong,B.1.160,2021,1,1659,0.060277275
Hong Kong,B.1.177,2021,2,1659,0.120554551
Hong Kong,B.1.221,2021,0,1659,0
Hong Kong,B.1.258,2021,0,1659,0
Hong Kong,B.1.367,2021,0,1659,0
Hong Kong,B.1.620,2021,3,1659,0.180831826
Hong Kong,Beta,2021,88,1659,5.304400241
Hong Kong,Delta,2021,444,1659,26.76311031
Hong Kong,Epsilon,2021,0,1659,0
Hong Kong,Eta,2021,0,1659,0
Hong Kong,Gamma,2021,0,1659,0
Hong Kong,Iota,2021,0,1659,0
Hong Kong,Kappa,2021,12,1659,0.723327306
Hong Kong,Lambda,2021,0,1659,0
Hong Kong,Mu,2021,2,1659,0.120554551
Hong Kong,Omicron,2021,55,1659,3.315250151
Hong Kong,S:677H.Robin1,2021,0,1659,0
Hong Kong,S:677P.Pelican,2021,0,1659,0
Hong Kong,non_who,2021,498,1659,30.01808318
Hong Kong,others,2021,492,1659,29.65641953
Hungary,Alpha,2021,29,107,27.10280374
Hungary,B.1.1.277,2021,0,107,0
Hungary,B.1.1.302,2021,0,107,0
Hungary,B.1.1.519,2021,0,107,0
Hungary,B.1.160,2021,30,107,28.03738318
Hungary,B.1.177,2021,0,107,0
Hungary,B.1.221,2021,0,107,0
Hungary,B.1.258,2021,8,107,7.476635514
Hungary,B.1.367,2021,0,107,0
Hungary,B.1.620,2021,0,107,0
Hungary,Beta,2021,0,107,0
Hungary,Delta,2021,0,107,0
Hungary,Epsilon,2021,0,107,0
Hungary,Eta,2021,0,107,0
Hungary,Gamma,2021,0,107,0
Hungary,Iota,2021,0,107,0
Hungary,Kappa,2021,0,107,0
Hungary,Lambda,2021,0,107,0
Hungary,Mu,2021,0,107,0
Hungary,Omicron,2021,0,107,0
Hungary,S:677H.Robin1,2021,0,107,0
Hungary,S:677P.Pelican,2021,0,107,0
Hungary,non_who,2021,39,107,36.44859813
Hungary,others,2021,1,107,0.934579439
Iceland,Alpha,2021,619,5091,12.15871145
Iceland,B.1.1.277,2021,0,5091,0
Iceland,B.1.1.302,2021,0,5091,0
Iceland,B.1.1.519,2021,1,5091,0.019642506
Iceland,B.1.160,2021,4,5091,0.078570026
Iceland,B.1.177,2021,153,5091,3.005303477
Iceland,B.1.221,2021,21,5091,0.412492634
Iceland,B.1.258,2021,26,5091,0.510705166
Iceland,B.1.367,2021,0,5091,0
Iceland,B.1.620,2021,0,5091,0
Iceland,Beta,2021,3,5091,0.058927519
Iceland,Delta,2021,3790,5091,74.44509919
Iceland,Epsilon,2021,0,5091,0
Iceland,Eta,2021,1,5091,0.019642506
Iceland,Gamma,2021,17,5091,0.333922609
Iceland,Iota,2021,1,5091,0.019642506
Iceland,Kappa,2021,0,5091,0
Iceland,Lambda,2021,0,5091,0
Iceland,Mu,2021,0,5091,0
Iceland,Omicron,2021,0,5091,0
Iceland,S:677H.Robin1,2021,0,5091,0
Iceland,S:677P.Pelican,2021,0,5091,0
Iceland,non_who,2021,330,5091,6.482027107
Iceland,others,2021,125,5091,2.455313298
India,Alpha,2021,4791,93989,5.097405015
India,B.1.1.277,2021,0,93989,0
India,B.1.1.302,2021,0,93989,0
India,B.1.1.519,2021,0,93989,0
India,B.1.160,2021,1,93989,0.001063954
India,B.1.177,2021,16,93989,0.017023269
India,B.1.221,2021,0,93989,0
India,B.1.258,2021,6,93989,0.006383726
India,B.1.367,2021,2,93989,0.002127909
India,B.1.620,2021,1,93989,0.001063954
India,Beta,2021,285,93989,0.303226973
India,Delta,2021,59197,93989,62.98290225
India,Epsilon,2021,1,93989,0.001063954
India,Eta,2021,113,93989,0.120226835
India,Gamma,2021,5,93989,0.005319771
India,Iota,2021,1,93989,0.001063954
India,Kappa,2021,5427,93989,5.774079946
India,Lambda,2021,0,93989,0
India,Mu,2021,0,93989,0
India,Omicron,2021,215,93989,0.228750173
India,S:677H.Robin1,2021,0,93989,0
India,S:677P.Pelican,2021,1,93989,0.001063954
India,non_who,2021,11977,93989,12.74298056
India,others,2021,11950,93989,12.7142538
Indonesia,Alpha,2021,81,14209,0.570061229
Indonesia,B.1.1.277,2021,0,14209,0
Indonesia,B.1.1.302,2021,0,14209,0
Indonesia,B.1.1.519,2021,0,14209,0
Indonesia,B.1.160,2021,0,14209,0
Indonesia,B.1.177,2021,1,14209,0.007037793
Indonesia,B.1.221,2021,0,14209,0
Indonesia,B.1.258,2021,0,14209,0
Indonesia,B.1.367,2021,0,14209,0
Indonesia,B.1.620,2021,1,14209,0.007037793
Indonesia,Beta,2021,22,14209,0.154831445
Indonesia,Delta,2021,7129,14209,50.17242593
Indonesia,Epsilon,2021,0,14209,0
Indonesia,Eta,2021,3,14209,0.021113379
Indonesia,Gamma,2021,0,14209,0
Indonesia,Iota,2021,0,14209,0
Indonesia,Kappa,2021,2,14209,0.014075586
Indonesia,Lambda,2021,0,14209,0
Indonesia,Mu,2021,0,14209,0
Indonesia,Omicron,2021,130,14209,0.914913083
Indonesia,S:677H.Robin1,2021,0,14209,0
Indonesia,S:677P.Pelican,2021,0,14209,0
Indonesia,non_who,2021,3421,14209,24.07628968
Indonesia,others,2021,3419,14209,24.06221409
Iran,Alpha,2021,127,344,36.91860465
Iran,B.1.1.277,2021,0,344,0
Iran,B.1.1.302,2021,0,344,0
Iran,B.1.1.519,2021,0,344,0
Iran,B.1.160,2021,0,344,0
Iran,B.1.177,2021,0,344,0
Iran,B.1.221,2021,0,344,0
Iran,B.1.258,2021,0,344,0
Iran,B.1.367,2021,0,344,0
Iran,B.1.620,2021,0,344,0
Iran,Beta,2021,3,344,0.872093023
Iran,Delta,2021,22,344,6.395348837
Iran,Epsilon,2021,0,344,0
Iran,Eta,2021,0,344,0
Iran,Gamma,2021,0,344,0
Iran,Iota,2021,0,344,0
Iran,Kappa,2021,1,344,0.290697674
Iran,Lambda,2021,0,344,0
Iran,Mu,2021,0,344,0
Iran,Omicron,2021,1,344,0.290697674
Iran,S:677H.Robin1,2021,0,344,0
Iran,S:677P.Pelican,2021,0,344,0
Iran,non_who,2021,95,344,27.61627907
Iran,others,2021,95,344,27.61627907
Iraq,Alpha,2021,96,154,62.33766234
Iraq,B.1.1.277,2021,0,154,0
Iraq,B.1.1.302,2021,0,154,0
Iraq,B.1.1.519,2021,0,154,0
Iraq,B.1.160,2021,0,154,0
Iraq,B.1.177,2021,1,154,0.649350649
Iraq,B.1.221,2021,0,154,0
Iraq,B.1.258,2021,0,154,0
Iraq,B.1.367,2021,0,154,0
Iraq,B.1.620,2021,0,154,0
Iraq,Beta,2021,1,154,0.649350649
Iraq,Delta,2021,15,154,9.74025974
Iraq,Epsilon,2021,0,154,0
Iraq,Eta,2021,0,154,0
Iraq,Gamma,2021,0,154,0
Iraq,Iota,2021,0,154,0
Iraq,Kappa,2021,0,154,0
Iraq,Lambda,2021,0,154,0
Iraq,Mu,2021,0,154,0
Iraq,Omicron,2021,0,154,0
Iraq,S:677H.Robin1,2021,0,154,0
Iraq,S:677P.Pelican,2021,0,154,0
Iraq,non_who,2021,21,154,13.63636364
Iraq,others,2021,20,154,12.98701299
Ireland,Alpha,2021,16424,45575,36.03730115
Ireland,B.1.1.277,2021,0,45575,0
Ireland,B.1.1.302,2021,0,45575,0
Ireland,B.1.1.519,2021,0,45575,0
Ireland,B.1.160,2021,7,45575,0.015359298
Ireland,B.1.177,2021,538,45575,1.18047175
Ireland,B.1.221,2021,2,45575,0.004388371
Ireland,B.1.258,2021,80,45575,0.175534833
Ireland,B.1.367,2021,0,45575,0
Ireland,B.1.620,2021,1,45575,0.002194185
Ireland,Beta,2021,79,45575,0.173340647
Ireland,Delta,2021,26150,45575,57.37794844
Ireland,Epsilon,2021,7,45575,0.015359298
Ireland,Eta,2021,14,45575,0.030718596
Ireland,Gamma,2021,33,45575,0.072408118
Ireland,Iota,2021,12,45575,0.026330225
Ireland,Kappa,2021,210,45575,0.460778936
Ireland,Lambda,2021,4,45575,0.008776742
Ireland,Mu,2021,4,45575,0.008776742
Ireland,Omicron,2021,140,45575,0.307185957
Ireland,S:677H.Robin1,2021,0,45575,0
Ireland,S:677P.Pelican,2021,0,45575,0
Ireland,non_who,2021,1249,45575,2.740537575
Ireland,others,2021,621,45575,1.362589139
Israel,Alpha,2021,8380,38787,21.60517699
Israel,B.1.1.277,2021,0,38787,0
Israel,B.1.1.302,2021,0,38787,0
Israel,B.1.1.519,2021,6,38787,0.0154691
Israel,B.1.160,2021,22,38787,0.056720035
Israel,B.1.177,2021,171,38787,0.440869363
Israel,B.1.221,2021,8,38787,0.020625467
Israel,B.1.258,2021,67,38787,0.172738289
Israel,B.1.367,2021,0,38787,0
Israel,B.1.620,2021,0,38787,0
Israel,Beta,2021,259,38787,0.667749504
Israel,Delta,2021,22304,38787,57.50380282
Israel,Epsilon,2021,10,38787,0.025781834
Israel,Eta,2021,15,38787,0.038672751
Israel,Gamma,2021,26,38787,0.067032769
Israel,Iota,2021,9,38787,0.023203651
Israel,Kappa,2021,1,38787,0.002578183
Israel,Lambda,2021,31,38787,0.079923686
Israel,Mu,2021,2,38787,0.005156367
Israel,Omicron,2021,1798,38787,4.635573775
Israel,S:677H.Robin1,2021,0,38787,0
Israel,S:677P.Pelican,2021,0,38787,0
Israel,non_who,2021,2976,38787,7.672673834
Israel,others,2021,2702,38787,6.966251579
Italy,Alpha,2021,26836,83340,32.20062395
Italy,B.1.1.277,2021,2,83340,0.002399808
Italy,B.1.1.302,2021,0,83340,0
Italy,B.1.1.519,2021,5,83340,0.00599952
Italy,B.1.160,2021,431,83340,0.517158627
Italy,B.1.177,2021,3603,83340,4.32325414
Italy,B.1.221,2021,51,83340,0.061195104
Italy,B.1.258,2021,935,83340,1.121910247
Italy,B.1.367,2021,21,83340,0.025197984
Italy,B.1.620,2021,14,83340,0.016798656
Italy,Beta,2021,116,83340,0.139188865
Italy,Delta,2021,39386,83340,47.25941925
Italy,Epsilon,2021,2,83340,0.002399808
Italy,Eta,2021,360,83340,0.431965443
Italy,Gamma,2021,2488,83340,2.985361171
Italy,Iota,2021,10,83340,0.01199904
Italy,Kappa,2021,19,83340,0.022798176
Italy,Lambda,2021,14,83340,0.016798656
Italy,Mu,2021,83,83340,0.099592033
Italy,Omicron,2021,526,83340,0.631149508
Italy,S:677H.Robin1,2021,0,83340,0
Italy,S:677P.Pelican,2021,0,83340,0
Italy,non_who,2021,6750,83340,8.099352052
Italy,others,2021,1688,83340,2.025437965
Jamaica,Alpha,2021,210,391,53.7084399
Jamaica,B.1.1.277,2021,0,391,0
Jamaica,B.1.1.302,2021,0,391,0
Jamaica,B.1.1.519,2021,0,391,0
Jamaica,B.1.160,2021,0,391,0
Jamaica,B.1.177,2021,1,391,0.255754476
Jamaica,B.1.221,2021,0,391,0
